package,activity,widget_id,widget_type,widget_text,flaw_type,info
org.transdroid.full,/org.transdroid.core.gui.TorrentsActivity_,:id/speedswrapper_layout,android.widget.RelativeLayout,,ACCESSIBILITY_SIZE_FLAW,141,45
org.transdroid.full,/org.transdroid.core.gui.TorrentsActivity_,:id/fab_expand_menu_button,android.widget.ImageButton,,MISSING_SPEAKABLE_TEXT_FLAW,
org.transdroid.full,/org.transdroid.core.gui.TorrentsActivity_,:id/torrents_toolbar-child-0:android.widget.ImageButton,android.widget.ImageButton,,ACCESSIBILITY_CONTRAST_FLAW,4.115549037317528
org.transdroid.full,/org.transdroid.core.gui.TorrentsActivity_,:id/filter_text,android.widget.TextView,All,ACCESSIBILITY_CONTRAST_FLAW,4.115549037317528
org.transdroid.full,/org.transdroid.core.gui.TorrentsActivity_,:id/server_text,android.widget.TextView,butenyl,ACCESSIBILITY_CONTRAST_FLAW,4.115549037317528
org.transdroid.full,/org.transdroid.core.gui.TorrentsActivity_,:id/torrents_toolbar-child-2:android.widget.ImageView,android.widget.ImageView,,ACCESSIBILITY_CONTRAST_FLAW,4.115549037317528
org.transdroid.full,/org.transdroid.core.gui.TorrentsActivity_,,android.widget.LinearLayout,,DUPLICATE_CLICKABLE_BOUNDS_FLAW,
org.transdroid.full,/org.transdroid.core.gui.TorrentsActivity_,:id/drawer_list,android.widget.FrameLayout,,ACCESSIBILITY_SIZE_FLAW,75,33
org.transdroid.full,/org.transdroid.core.gui.TorrentsActivity_,:id/search_src_text,android.widget.EditText,Filter list,ACCESSIBILITY_SIZE_FLAW,164,36
org.transdroid.full,/org.transdroid.core.gui.TorrentsActivity_,:id/error_text,android.widget.TextView,Access denied (please check your settings),ACCESSIBILITY_CONTRAST_FLAW,2.0286738351253133
org.transdroid.full,/org.transdroid.core.gui.TorrentsActivity_,:id/addmenu_file_button,android.widget.ImageButton,,ACCESSIBILITY_CONTRAST_FLAW,1.6325551738954918
org.transdroid.full,/org.transdroid.core.gui.TorrentsActivity_,:id/addmenu_link_button,android.widget.ImageButton,,ACCESSIBILITY_CONTRAST_FLAW,1.6325551738954918
org.transdroid.full,/org.transdroid.core.gui.TorrentsActivity_,:id/addmenu_barcode_button,android.widget.ImageButton,,ACCESSIBILITY_CONTRAST_FLAW,1.6325551738954918
org.transdroid.full,/org.transdroid.core.gui.TorrentsActivity_,:id/fab_expand_menu_button,android.widget.ImageButton,,ACCESSIBILITY_CONTRAST_FLAW,1.6325551738954918
org.transdroid.full,/org.transdroid.core.gui.TorrentsActivity_,:id/search_src_text,android.widget.EditText,Filter list,DUPLICATE_SPEAKABLE_TEXT_FLAW,
